expiry,strike,t_e,c_bid,c_ask,c_mid,p_bid,p_ask,p_mid,fwd_bid,disc_bid,fwd_ask,disc_ask,fwd_mid,disc_mid,iv_c_bid,iv_c_ask,iv_c_mid,iv_p_bid,iv_p_ask,iv_p_mid
2023-04-14 16:00:00,3275.0,0.0007420091324200912,859.5,865.3,862.4,,0.05,,4138.235115835238,0.9956075475684603,4135.488939385942,0.9988343979755656,4136.86202761059,0.9972209727720129,2.5992406342026713,4.637741521566754,4.14891164157004,,2.6817460580654706,
2023-04-14 16:00:00,3300.0,0.0007420091324200912,834.5,840.3,837.4,,0.05,,4138.235115835238,0.9956075475684603,4135.488939385942,0.9988343979755656,4136.86202761059,0.9972209727720129,0.0,4.500311326918557,4.0170235132465,,2.6003731969533295,
2023-04-14 16:00:00,3325.0,0.0007420091324200912,809.5,815.3,812.4,,0.05,,4138.235115835238,0.9956075475684603,4135.488939385942,0.9988343979755656,4136.86202761059,0.9972209727720129,0.0,4.363789074914165,3.8861323463031447,,2.5194758579615217,
2023-04-14 16:00:00,3350.0,0.0007420091324200912,784.5,790.3,787.4,,0.05,,4138.235115835238,0.9956075475684603,4135.488939385942,0.9988343979755656,4136.86202761059,0.9972209727720129,0.0,4.228150847127605,3.756221617706215,,2.4390410067235564,
2023-04-14 16:00:00,3375.0,0.0007420091324200912,759.5,765.3,762.4,,0.05,,4138.235115835238,0.9956075475684603,4135.488939385942,0.9988343979755656,4136.86202761059,0.9972209727720129,0.0,4.093372396402482,3.627275057469725,,2.3590555033347815,
2023-04-14 16:00:00,3400.0,0.0007420091324200912,734.5,740.3,737.4,,0.05,,4138.235115835238,0.9956075475684603,4135.488939385942,0.9988343979755656,4136.86202761059,0.9972209727720129,0.0,3.9594290512688093,3.4992766218611524,,2.2795060635487103,
2023-04-14 16:00:00,3420.0,0.0007420091324200912,714.5,720.3,717.4,,0.05,,4138.235115835238,0.9956075475684603,4135.488939385942,0.9988343979755656,4136.86202761059,0.9972209727720129,0.0,3.852858735035029,3.3975498682321223,,2.216171431897872,
2023-04-14 16:00:00,3425.0,0.0007420091324200912,709.5,715.3,712.4,,0.05,,4138.235115835238,0.9956075475684603,4135.488939385942,0.9988343979755656,4136.86202761059,0.9972209727720129,0.0,3.8262956076909536,3.372210464048126,,2.2003792154366635,
2023-04-14 16:00:00,3430.0,0.0007420091324200912,704.5,710.3,707.4,,0.05,,4138.235115835238,0.9956075475684603,4135.488939385942,0.9988343979755656,4136.86202761059,0.9972209727720129,0.0,3.799763844549853,3.346907723264451,,2.1846033552375035,
2023-04-14 16:00:00,3440.0,0.0007420091324200912,694.5,700.3,697.4,,0.05,,4138.235115835238,0.9956075475684603,4135.488939385942,0.9988343979755656,4136.86202761059,0.9972209727720129,0.0,3.746793567892863,3.2964117330019875,,2.1531002593282316,
2023-04-14 16:00:00,3450.0,0.0007420091324200912,684.5,690.3,687.4,,0.05,,4138.235115835238,0.9956075475684603,4135.488939385942,0.9988343979755656,4136.86202761059,0.9972209727720129,0.0,3.693946205588742,3.2460609015042006,,2.121661250619557,
2023-04-14 16:00:00,3460.0,0.0007420091324200912,674.5,680.3,677.4,,0.05,,4138.235115835238,0.9956075475684603,4135.488939385942,0.9988343979755656,4136.86202761059,0.9972209727720129,0.0,3.641220035379618,3.19585423549265,,2.0902854271805413,
2023-04-14 16:00:00,3470.0,0.0007420091324200912,664.5,670.3,667.4,,0.05,,4138.235115835238,0.9956075475684603,4135.488939385942,0.9988343979755656,4136.86202761059,0.9972209727720129,0.0,3.588613310475404,3.145790743906098,,2.0589718780289346,
2023-04-14 16:00:00,3475.0,0.0007420091324200912,659.5,665.3,662.4,,0.05,,4138.235115835238,0.9956075475684603,4135.488939385942,0.9988343979755656,4136.86202761059,0.9972209727720129,0.0,3.562354186977415,3.120812379306281,,2.0433381689801964,
2023-04-14 16:00:00,3480.0,0.0007420091324200912,654.5,660.3,657.4,,0.05,,4138.235115835238,0.9956075475684603,4135.488939385942,0.9988343979755656,4136.86202761059,0.9972209727720129,0.0,3.5361242576938103,3.095869437428683,,2.027719682421556,
2023-04-14 16:00:00,3490.0,0.0007420091324200912,644.5,650.3,647.4,,0.05,,4138.235115835238,0.9956075475684603,4135.488939385942,0.9988343979755656,4136.86202761059,0.9972209727720129,0.0,3.4837510754806473,3.046089327989054,,1.9965279091027812,
2023-04-14 16:00:00,3500.0,0.0007420091324200912,634.5,640.3,637.4,,0.05,,4138.235115835238,0.9956075475684603,4135.488939385942,0.9988343979755656,4136.86202761059,0.9972209727720129,0.0,3.431491931800001,2.9964494282259837,,1.9653956155076053,
2023-04-14 16:00:00,3510.0,0.0007420091324200912,624.5,630.6,627.55,,0.05,,4138.235115835238,0.9956075475684603,4135.488939385942,0.9988343979755656,4136.86202761059,0.9972209727720129,0.0,3.41453988962754,2.9758928085553684,,1.93432184691556,
2023-04-14 16:00:00,3520.0,0.0007420091324200912,614.5,620.3,617.4,,0.05,,4138.235115835238,0.9956075475684603,4135.488939385942,0.9988343979755656,4136.86202761059,0.9972209727720129,0.0,3.3273082658254856,2.897586308381269,,1.903305635551144,
2023-04-14 16:00:00,3525.0,0.0007420091324200912,609.5,615.6,612.55,,0.05,,4138.235115835238,0.9956075475684603,4135.488939385942,0.9988343979755656,4136.86202761059,0.9972209727720129,0.0,3.3361193268367426,2.9017230586129426,,1.8878188075953355,
2023-04-14 16:00:00,3530.0,0.0007420091324200912,604.5,610.3,607.4,,0.05,,4138.235115835238,0.9956075475684603,4135.488939385942,0.9988343979755656,4136.86202761059,0.9972209727720129,0.0,3.2753799060101882,2.8483611118028267,,1.8723459996262624,
2023-04-14 16:00:00,3540.0,0.0007420091324200912,594.5,600.5,597.5,,0.05,,4138.235115835238,0.9956075475684603,4135.488939385942,0.9988343979755656,4136.86202761059,0.9972209727720129,0.0,3.24660161347376,2.818461445946277,,1.8414419423195882,
2023-04-14 16:00:00,3550.0,0.0007420091324200912,584.5,590.3,587.4,,0.05,,4138.235115835238,0.9956075475684603,4135.488939385942,0.9988343979755656,4136.86202761059,0.9972209727720129,0.0,3.17184023936739,2.7503184914268703,,1.8105924506870545,
2023-04-14 16:00:00,3560.0,0.0007420091324200912,574.5,580.3,577.4,,0.05,,4138.235115835238,0.9956075475684603,4135.488939385942,0.9988343979755656,4136.86202761059,0.9972209727720129,0.0,3.120224842948836,2.7014990778267065,,1.7797964944974527,
2023-04-14 16:00:00,3570.0,0.0007420091324200912,564.5,570.3,567.4,,0.05,,4138.235115835238,0.9956075475684603,4135.488939385942,0.9988343979755656,4136.86202761059,0.9972209727720129,0.0,3.0687095970061775,2.6528129288874602,,1.7490530249860974,
2023-04-14 16:00:00,3575.0,0.0007420091324200912,559.5,565.3,562.4,,0.05,,4138.235115835238,0.9956075475684603,4135.488939385942,0.9988343979755656,4136.86202761059,0.9972209727720129,0.0,3.042988853987318,2.6285195144948825,,1.7337006396012453,
2023-04-14 16:00:00,3580.0,0.0007420091324200912,554.5,560.6,557.55,,0.05,,4138.235115835238,0.9956075475684603,4135.488939385942,0.9988343979755656,4136.86202761059,0.9972209727720129,0.0,3.050546758931153,2.6323414197862958,,1.7183609735189056,
2023-04-14 16:00:00,3590.0,0.0007420091324200912,544.5,550.3,547.4,,0.05,,4138.235115835238,0.9956075475684603,4135.488939385942,0.9988343979755656,4136.86202761059,0.9972209727720129,0.0,2.9659708118172916,2.55583639438576,,1.687719250158473,
2023-04-14 16:00:00,3600.0,0.0007420091324200912,534.5,540.6,537.55,,0.05,,4138.235115835238,0.9956075475684603,4135.488939385942,0.9988343979755656,4136.86202761059,0.9972209727720129,0.0,2.9474203473383467,2.5353630030783307,,1.657126742122472,
2023-04-14 16:00:00,3610.0,0.0007420091324200912,524.5,530.3,527.4,,0.05,,4138.235115835238,0.9956075475684603,4135.488939385942,0.9988343979755656,4136.86202761059,0.9972209727720129,0.0,2.8636057919255857,2.459380757299716,,1.6265823121238934,
2023-04-14 16:00:00,3620.0,0.0007420091324200912,514.5,520.3,517.4,,0.05,,4138.235115835238,0.9956075475684603,4135.488939385942,0.9988343979755656,4136.86202761059,0.9972209727720129,0.0,2.81255750267606,2.41134569774,,1.5960847965812799,
2023-04-14 16:00:00,3625.0,0.0007420091324200912,509.5,515.3,512.4,,0.05,,4138.235115835238,0.9956075475684603,4135.488939385942,0.9988343979755656,4136.86202761059,0.9972209727720129,0.0,2.7870658294536317,2.387375900381567,,1.5808532604492644,
2023-04-14 16:00:00,3630.0,0.0007420091324200912,504.5,510.3,507.4,,0.05,,4138.235115835238,0.9956075475684603,4135.488939385942,0.9988343979755656,4136.86202761059,0.9972209727720129,0.0,2.761595377652944,2.3634377483853664,,1.5656330036854758,
2023-04-14 16:00:00,3640.0,0.0007420091324200912,494.5,500.3,497.4,,0.05,,4138.235115835238,0.9956075475684603,4135.488939385942,0.9988343979755656,4136.86202761059,0.9972209727720129,0.0,2.710716827524528,2.315655846522325,,1.535225711308239,
2023-04-14 16:00:00,3650.0,0.0007420091324200912,484.6,490.3,487.45000000000005,,0.05,,4138.235115835238,0.9956075475684603,4135.488939385942,0.9988343979755656,4136.86202761059,0.9972209727720129,0.0,2.6599191736221965,2.277185112710521,,1.504861664735602,
2023-04-14 16:00:00,3660.0,0.0007420091324200912,474.6,480.3,477.45000000000005,,0.05,,4138.235115835238,0.9956075475684603,4135.488939385942,0.9988343979755656,4136.86202761059,0.9972209727720129,0.0,2.6091996409258416,2.2296039569137385,,1.4745395742071268,
2023-04-14 16:00:00,3670.0,0.0007420091324200912,464.6,470.3,467.45000000000005,,0.05,,4138.235115835238,0.9956075475684603,4135.488939385942,0.9988343979755656,4136.86202761059,0.9972209727720129,0.0,2.558555350401747,2.1821445851121135,,1.444258112239645,
2023-04-14 16:00:00,3675.0,0.0007420091324200912,459.5,465.3,462.4,,0.05,,4138.235115835238,0.9956075475684603,4135.488939385942,0.9988343979755656,4136.86202761059,0.9972209727720129,0.0,2.5332604907675194,2.149396100579337,,1.4291321911006636,
2023-04-14 16:00:00,3680.0,0.0007420091324200912,454.6,460.3,457.45000000000005,,0.05,,4138.235115835238,0.9956075475684603,4135.488939385942,0.9988343979755656,4136.86202761059,0.9972209727720129,0.0,2.5079833106167277,2.1348058120714946,,1.4140159107109809,
2023-04-14 16:00:00,3690.0,0.0007420091324200912,444.5,450.3,447.4,,0.05,,4138.235115835238,0.9956075475684603,4135.488939385942,0.9988343979755656,4136.86202761059,0.9972209727720129,0.0,2.457480408542617,2.0785987041051954,,1.3838115576760344,
2023-04-14 16:00:00,3695.0,0.0007420091324200912,439.5,445.3,442.4,,0.05,,4138.235115835238,0.9956075475684603,4135.488939385942,0.9988343979755656,4136.86202761059,0.9972209727720129,0.0,2.4322538756111776,2.0550594132940208,,1.3687231202775476,
2023-04-14 16:00:00,3700.0,0.0007420091324200912,434.5,440.3,437.4,,0.05,,4138.235115835238,0.9956075475684603,4135.488939385942,0.9988343979755656,4136.86202761059,0.9972209727720129,0.0,2.407043399452705,2.031549793214615,,1.353643593883621,
2023-04-14 16:00:00,3705.0,0.0007420091324200912,429.6,435.3,432.45000000000005,,0.05,,4138.235115835238,0.9956075475684603,4135.488939385942,0.9988343979755656,4136.86202761059,0.9972209727720129,0.0,2.3818485520736963,2.016978466074754,,1.3385727880699427,
2023-04-14 16:00:00,3710.0,0.0007420091324200912,424.5,430.3,427.4,,0.05,,4138.235115835238,0.9956075475684603,4135.488939385942,0.9988343979755656,4136.86202761059,0.9972209727720129,0.0,2.356668895797198,1.9846189515914743,,1.3235105089580077,
2023-04-14 16:00:00,3715.0,0.0007420091324200912,419.5,425.3,422.4,,0.05,,4138.235115835238,0.9956075475684603,4135.488939385942,0.9988343979755656,4136.86202761059,0.9972209727720129,0.0,2.331503982850042,1.961197417818222,,1.3084565590745203,
2023-04-14 16:00:00,3720.0,0.0007420091324200912,414.5,420.3,417.4,,0.05,,4138.235115835238,0.9956075475684603,4135.488939385942,0.9988343979755656,4136.86202761059,0.9972209727720129,0.0,2.306353354928222,1.9378049300611255,,1.2934107372036727,
2023-04-14 16:00:00,3725.0,0.0007420091324200912,409.5,415.3,412.4,,0.05,,4138.235115835238,0.9956075475684603,4135.488939385942,0.9988343979755656,4136.86202761059,0.9972209727720129,0.0,2.281216542740001,1.9144413262155129,,1.2783728382320738,
2023-04-14 16:00:00,3730.0,0.0007420091324200912,404.5,410.3,407.4,,0.05,,4138.235115835238,0.9956075475684603,4135.488939385942,0.9988343979755656,4136.86202761059,0.9972209727720129,0.0,2.2560930655239537,1.8911064415220764,,1.2633426529856735,
2023-04-14 16:00:00,3735.0,0.0007420091324200912,399.5,405.3,402.4,,0.05,,4138.235115835238,0.9956075475684603,4135.488939385942,0.9988343979755656,4136.86202761059,0.9972209727720129,0.0,2.2309824305410135,1.8678001084092817,,1.248319968058208,
2023-04-14 16:00:00,3740.0,0.0007420091324200912,394.5,400.3,397.4,,0.05,,4138.235115835238,0.9956075475684603,4135.488939385942,0.9988343979755656,4136.86202761059,0.9972209727720129,0.0,2.205884132539151,1.8445221563266772,,1.2333045656307353,
2023-04-14 16:00:00,3745.0,0.0007420091324200912,389.5,395.3,392.4,,0.05,,4138.235115835238,0.9956075475684603,4135.488939385942,0.9988343979755656,4136.86202761059,0.9972209727720129,0.0,2.1807976531877746,1.8212724115667704,,1.2182962232814272,
2023-04-14 16:00:00,3750.0,0.0007420091324200912,384.5,390.3,387.4,,0.05,,4138.235115835238,0.9956075475684603,4135.488939385942,0.9988343979755656,4136.86202761059,0.9972209727720129,0.0,2.1557224604806566,1.7980506970760761,,1.2032947137852548,
2023-04-14 16:00:00,3755.0,0.0007420091324200912,379.5,385.3,382.4,,0.05,,4138.235115835238,0.9956075475684603,4135.488939385942,0.9988343979755656,4136.86202761059,0.9972209727720129,0.0,2.13065800810483,1.7748568322537572,,1.1882998049026485,
2023-04-14 16:00:00,3760.0,0.0007420091324200912,374.5,380.3,377.4,,0.05,,4138.235115835238,0.9956075475684603,4135.488939385942,0.9988343979755656,4136.86202761059,0.9972209727720129,0.0,2.105603734772899,1.7516906327372888,,1.1733112591564685,
2023-04-14 16:00:00,3765.0,0.0007420091324200912,369.5,375.3,372.4,,0.05,,4138.235115835238,0.9956075475684603,4135.488939385942,0.9988343979755656,4136.86202761059,0.9972209727720129,0.0,2.080559063516752,1.7285519101738331,,1.1583288335964461,
2023-04-14 16:00:00,3770.0,0.0007420091324200912,364.5,370.3,367.4,,0.05,,4138.235115835238,0.9956075475684603,4135.488939385942,0.9988343979755656,4136.86202761059,0.9972209727720129,0.0,2.055523400939084,1.7054404719759912,,1.14335227955031,
2023-04-14 16:00:00,3775.0,0.0007420091324200912,359.5,365.3,362.4,,0.05,,4138.235115835238,0.9956075475684603,4135.488939385942,0.9988343979755656,4136.86202761059,0.9972209727720129,0.0,2.0304961364201337,1.6823561210617253,,1.1283813423604112,
2023-04-14 16:00:00,3780.0,0.0007420091324200912,354.5,360.3,357.4,,0.05,,4138.235115835238,0.9956075475684603,4135.488939385942,0.9988343979755656,4136.86202761059,0.9972209727720129,0.0,2.005476641276165,1.6592986555756073,,1.113415761105077,
2023-04-14 16:00:00,3785.0,0.0007420091324200912,349.5,355.3,352.4,,0.05,,4138.235115835238,0.9956075475684603,4135.488939385942,0.9988343979755656,4136.86202761059,0.9972209727720129,0.0,1.9804642678661828,1.6362678685910588,,1.0984552683034103,
2023-04-14 16:00:00,3790.0,0.0007420091324200912,344.5,350.3,347.4,,0.05,,4138.235115835238,0.9956075475684603,4135.488939385942,0.9988343979755656,4136.86202761059,0.9972209727720129,0.0,1.9554583486424,1.6132635477912503,,1.083499589602209,
2023-04-14 16:00:00,3795.0,0.0007420091324200912,339.5,345.3,342.4,,0.05,,4138.235115835238,0.9956075475684603,4135.488939385942,0.9988343979755656,4136.86202761059,0.9972209727720129,0.0,1.9304581951410367,1.5902854751276816,,1.0685484434438692,
2023-04-14 16:00:00,3800.0,0.0007420091324200912,334.5,340.8,337.65,,0.05,,4138.235115835238,0.9956075475684603,4135.488939385942,0.9988343979755656,4136.86202761059,0.9972209727720129,0.0,1.9485690817284196,1.6073966725489577,,1.0536015407136905,
2023-04-14 16:00:00,3805.0,0.0007420091324200912,329.5,335.3,332.4,,0.05,,4138.235115835238,0.9956075475684603,4135.488939385942,0.9988343979755656,4136.86202761059,0.9972209727720129,0.0,1.8804723203528897,1.5444071711300211,,1.0386585843649463,
2023-04-14 16:00:00,3810.0,0.0007420091324200912,324.5,330.8,327.65,,0.05,,4138.235115835238,0.9956075475684603,4135.488939385942,0.9988343979755656,4136.86202761059,0.9972209727720129,0.0,1.8979777887000138,1.5612067181773572,,1.0237192690200259,
2023-04-14 16:00:00,3815.0,0.0007420091324200912,319.5,325.8,322.65,,0.05,,4138.235115835238,0.9956075475684603,4135.488939385942,0.9988343979755656,4136.86202761059,0.9972209727720129,0.0,1.8726832659344363,1.538145634238864,,1.0087832805456705,
2023-04-14 16:00:00,3820.0,0.0007420091324200912,314.5,320.8,317.65,,0.05,,4138.235115835238,0.9956075475684603,4135.488939385942,0.9988343979755656,4136.86202761059,0.9972209727720129,0.0,1.8473883571410163,1.5151066948176275,,0.9938502956002434,
2023-04-14 16:00:00,3825.0,0.0007420091324200912,309.5,315.8,312.65,,0.05,,4138.235115835238,0.9956075475684603,4135.488939385942,0.9988343979755656,4136.86202761059,0.9972209727720129,0.0,1.8220921736484958,1.4920895467429078,,0.9789199811506825,
2023-04-14 16:00:00,3830.0,0.0007420091324200912,304.5,310.8,307.65,,0.05,,4138.235115835238,0.9956075475684603,4135.488939385942,0.9988343979755656,4136.86202761059,0.9972209727720129,0.0,1.7967937949786421,1.4690938239805444,,0.9639919939565185,
2023-04-14 16:00:00,3835.0,0.0007420091324200912,299.5,305.8,302.65,,0.05,,4138.235115835238,0.9956075475684603,4135.488939385942,0.9988343979755656,4136.86202761059,0.9972209727720129,0.0,1.7714922670529598,1.4461191468007495,,0.9490659800182751,
2023-04-14 16:00:00,3840.0,0.0007420091324200912,294.5,300.8,297.65,,0.05,,4138.235115835238,0.9956075475684603,4135.488939385942,0.9988343979755656,4136.86202761059,0.9972209727720129,0.0,1.7461866002691395,1.4231651208810467,,0.9341415739870598,
2023-04-14 16:00:00,3845.0,0.0007420091324200912,289.5,295.8,292.65,,0.05,,4138.235115835238,0.9956075475684603,4135.488939385942,0.9988343979755656,4136.86202761059,0.9972209727720129,0.0,1.720875767435719,1.400231336338158,,0.9192183985317977,
2023-04-14 16:00:00,3850.0,0.0007420091324200912,284.5,290.8,287.65,,0.05,,4138.235115835238,0.9956075475684603,4135.488939385942,0.9988343979755656,4136.86202761059,0.9972209727720129,0.0,1.6955587047338598,1.3773173666812537,,0.9042960636606313,
2023-04-14 16:00:00,3855.0,0.0007420091324200912,279.5,285.8,282.65,,0.05,,4138.235115835238,0.9956075475684603,4135.488939385942,0.9988343979755656,4136.86202761059,0.9972209727720129,0.0,1.6702342936321564,1.354422767679419,,0.8893741659918739,
2023-04-14 16:00:00,3860.0,0.0007420091324200912,274.5,280.8,277.65,,0.05,,4138.235115835238,0.9956075475684603,4135.488939385942,0.9988343979755656,4136.86202761059,0.9972209727720129,0.0,1.6449013864239423,1.3315470761346808,,0.874452287970037,
2023-04-14 16:00:00,3865.0,0.0007420091324200912,269.5,275.8,272.65,,0.05,,4138.235115835238,0.9956075475684603,4135.488939385942,0.9988343979755656,4136.86202761059,0.9972209727720129,0.0,1.6195587869325743,1.3086898085508583,,0.859529997021763,
2023-04-14 16:00:00,3870.0,0.0007420091324200912,264.5,270.8,267.65,,0.05,,4138.235115835238,0.9956075475684603,4135.488939385942,0.9988343979755656,4136.86202761059,0.9972209727720129,0.0,1.5942052349642832,1.285850459687745,,0.8446068446456876,
2023-04-14 16:00:00,3875.0,0.0007420091324200912,259.5,265.3,262.4,,0.05,,4138.235115835238,0.9956075475684603,4135.488939385942,0.9988343979755656,4136.86202761059,0.9972209727720129,0.0,1.530577118367288,1.2259989649875158,,0.8296823654297601,
2023-04-14 16:00:00,3880.0,0.0007420091324200912,254.5,260.7,257.6,,0.05,,4138.235115835238,0.9956075475684603,4135.488939385942,0.9988343979755656,4136.86202761059,0.9972209727720129,0.0,1.5360528617858817,1.233182508195566,,0.8147560759888187,
2023-04-14 16:00:00,3885.0,0.0007420091324200912,249.5,255.7,252.6,,0.05,,4138.235115835238,0.9956075475684603,4135.488939385942,0.9988343979755656,4136.86202761059,0.9972209727720129,0.0,1.5107264590933263,1.2104417084478851,,0.7998274738142412,
2023-04-14 16:00:00,3890.0,0.0007420091324200912,244.5,250.3,247.4,,0.05,,4138.235115835238,0.9956075475684603,4135.488939385942,0.9988343979755656,4136.86202761059,0.9972209727720129,0.0,1.4554371394500016,1.1583415156536652,,0.7848960360262767,
2023-04-14 16:00:00,3895.0,0.0007420091324200912,239.5,245.7,242.6,,0.05,,4138.235115835238,0.9956075475684603,4135.488939385942,0.9988343979755656,4136.86202761059,0.9972209727720129,0.0,1.460024365743258,1.1650091355280905,,0.7699612180190459,
2023-04-14 16:00:00,3900.0,0.0007420091324200912,234.5,240.7,237.6,,0.05,,4138.235115835238,0.9956075475684603,4135.488939385942,0.9988343979755656,4136.86202761059,0.9972209727720129,0.0,1.4346455138974779,1.1423161130210708,,0.7550224519861256,
2023-04-14 16:00:00,3905.0,0.0007420091324200912,229.5,235.7,232.6,,0.05,,4138.235115835238,0.9956075475684603,4135.488939385942,0.9988343979755656,4136.86202761059,0.9972209727720129,0.0,1.4092458890590596,1.1196377109440783,,0.7400791453138127,
2023-04-14 16:00:00,3910.0,0.0007420091324200912,224.5,230.5,227.5,,0.05,,4138.235115835238,0.9956075475684603,4135.488939385942,0.9988343979755656,4136.86202761059,0.9972209727720129,0.0,1.3696025527930096,1.0830342407168299,,0.7251306788268169,
2023-04-14 16:00:00,3915.0,0.0007420091324200912,219.5,225.5,222.5,,0.05,,4138.235115835238,0.9956075475684603,4135.488939385942,0.9988343979755656,4136.86202761059,0.9972209727720129,0.0,1.3443026232858997,1.0604903284002416,,0.710176404869209,
2023-04-14 16:00:00,3920.0,0.0007420091324200912,214.5,220.5,217.5,,0.05,,4138.235115835238,0.9956075475684603,4135.488939385942,0.9988343979755656,4136.86202761059,0.9972209727720129,0.0,1.3189777936948082,1.0379610860490176,,0.6952156452013972,
